review_text,rating_svg,date,location,supplier_response,company,rating
Very fast delivery and excellent service,stars-5.svg,2025-08-27 13:47:20+00:00,DE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
"After posting this complaint, I was eventually contacted and reimbursed for the incompatible parts. However, after a few messages, the employee who had initially reached out to me appeared to stop responding, which forced me to contact the in-app support again. Only then was a warranty claim filed and my money refunded. While I am grateful for the resolution, I remain concerned about the way it was handled.The company referred to this outcome as a ‘gesture of goodwill.’ In reality, complying with consumer protection law is not goodwill—it is a legal obligation. What troubles me most is that, instead of straightforward assistance, I personally had to spend a great deal of time researching laws, studying specific legal articles, and presenting them to prove that I had the right to a refund.I appreciate the final resolution, but the process was unnecessarily time-consuming, frustrating, and placed the entire burden on me as the customer.Order number: 119912765Order date: 10.09.2024I am extremely disappointed with Autodoc’s customer service and their refusal to take responsibility for an incorrect part selection.All my previous orders for my Honda Accord 8 (VIN: JHMCU35809C203590) were always placed through Autodoc’s support team, never by myself. I always relied on their staff to provide the correct parts. However, in this case Autodoc now falsely claims that I ordered the parts on my own without their involvement, which is absolutely not true.The lower control arms that I received do not fit my vehicle. This is a clear case of “Sachmangel” under §434 BGB (German Civil Code) — the goods do not conform to the contract, as they are not suitable for the intended purpose. According to §439 BGB, in such cases the seller is obliged to provide a correct replacement or a full refund, and also to compensate the customer for costs of removal/installation.Instead, Autodoc is trying to hide behind a 14-day return period, which is irrelevant here. The 14-day return policy only applies to voluntary returns. When the goods are not as described or do not match the contract due to the seller’s mistake, the time limit does not apply — this is confirmed by EU consumer law (Directive 1999/44/EC and Directive (EU) 2019/771 on consumer sales and guarantees).In other words:	•	The parts were selected incorrectly by Autodoc staff (as in all my previous orders).	•	The parts do not fit — this is legally a non-conforming good.	•	Autodoc must provide a replacement or refund under BGB §§434–439 and EU Directive 2019/771.	•	Refusing support and shifting blame onto the customer is a breach of EU consumer rights.I am now forced to escalate this case to the European Consumer Centre (ECC-Net) and file a formal complaint. This whole experience has shown me that Autodoc’s customer support is unwilling to take responsibility when their own mistake causes problems for the buyer.⚠️ Buyers beware: if Autodoc makes a mistake in selecting your parts, they will try to deny responsibility and hide behind irrelevant “return policies.”",stars-3.svg,2025-09-05 09:29:12+00:00,NO,"Hello Александр Пятковский! We regret you faced all the inconvenience. Our Quality Control Manager will be contacting you shortly to review your case and assist you further. Best regards, AUTODOC Team",autodoc,3
Reply from AUTODOC - Deutschland,stars-5.svg,2025-08-22 14:42:59+00:00,DE,"Hello Motorgeräte Peter Jahn! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-1.svg,2025-08-21 10:47:54+00:00,IE,"Dear Alzain Elie! We are sorry to hear you faced any inconvenience. Our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC",autodoc,1
The quality of the parts are very good easy to assemble and they fit perfectly.,stars-5.svg,2025-08-20 19:55:28+00:00,DE,"Hello! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc,5
"Perfect company, Perfect products.",stars-5.svg,2025-08-18 10:50:53+00:00,DE,"Hello HAKAN CALISIR! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
"Best car parts with very good pricing and customer service, thanks !!!!",stars-5.svg,2025-08-15 11:39:43+00:00,CH,"Hello Swiss Paket K Marzouk! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc,5
Super Service,stars-5.svg,2025-08-13 21:07:10+00:00,DE,"Hello! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
Gut!! Super shnell !!,stars-5.svg,2025-08-13 10:40:34+00:00,DE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-08-10 00:22:35+00:00,DE,"Hello Tony Shakeel! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
Good!!!!!!,stars-5.svg,2025-08-08 10:35:07+00:00,UA,"Good afternoon Andrii! Thank you for your feedback, we really appreciate your opinion. We are glad that our services were able to meet your expectations. Best regards, AUTODOC Team",autodoc,5
its perfect,stars-5.svg,2025-08-07 21:00:06+00:00,DE,"Hello! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
"Besides the fact that the package arrived fast,surprisingly so, half of the car parts was not what we ordered. Happened before, not often but still upsetting. And to send the parts back, who has the time and the patience...",stars-2.svg,2025-08-05 10:58:14+00:00,DE,"Hello Popa Juliana, Thank you for your feedback, and we’re truly sorry to hear that you received incorrect parts — especially since this isn’t the first time. While we're glad the delivery was fast, we understand how frustrating and time-consuming return processes can be. Your experience is important to us, and we’re working to improve accuracy and make returns easier for our customers. Our Quality Control team will check the information and in soon will contact you. Best Regards, AUTODOC Team.",autodoc,2
Reply from AUTODOC - Deutschland,stars-5.svg,2025-08-02 18:39:43+00:00,DE,"Hello Herby! Thank you very much for your feedback and wonderful rating. We will continue to work only for 5 stars! Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-08-02 11:39:22+00:00,DE,"Hello Aleksa! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc,5
"Long processing times, they will also allow you to order a part and then tell you the part is out of stock. Better order from somewhere else if you want your parts to arrive on time.",stars-1.svg,2025-07-21 09:37:04+00:00,MK,"Hello Drilon D, We are sorry that we didn't meet your expectations. The order processing time is 1-2 working days. As we see you placed your order on Friday ( 18.07.2025). We didn't have 1 item from your order in stock. We are sorry for this, but sometimes the information on the website is not updated on time. We offered you to remove missing item from order or find the alternative but you decided to cancel the whole order. Money was returned to you today. We hope you will give us one more chance in the future. Best Regards, AUTODOC Team",autodoc,1
"At the time of payment for the spare part, the price changed and increased significantly.",stars-2.svg,2025-07-20 09:49:38+00:00,DE,"Hi Dmytro! VAT was added according to destination country. We are sorry to know that you left unsatisfied with your purchase. Please feel free to contact us at trust@autodoc.de if any help is needed. Best regards, AUTODOC team",autodoc,2
"Ordered parts for my vehicle - Parts arrived and were incorrect; OK not an issue happens, but it is how this is dealt with that separates a good company and bad.  Followed their system for returns, can't talk on chat to a real person only a ""bot"" and AI really is not there yet!  Got the return authorised and and a return label was sent.  First I had to return a very heavy parcel through the post office and because the return was to Berlin special documentation for customs.  The return was delivered quickly on 5th July - I did not get my refund until 18th July, and when it did it was short by GBP4 - went online to autodoc site to delete account and took 30minutes just to get to live chat person - who then just didn't respond  - as usually they are dealing with more than 1 chat room query, but to be sat there for over 5 minutes without a response is just annoying to say the least.  As always, if the order has no issues I am sure they are a fine supplier, but as always a supplier should be judge on their handling of an issue and Autodoc in my opinion is at the bottom of this list.  If Autodoc are reading this my order no is 116362455 - knock yourselves out, as you will see what I have said above is correct!",stars-1.svg,2025-07-19 13:13:00+00:00,GB,"Hello RJ, We are sorry that didn't meet your expectations. Please check the order number that you have provided. This order doesn't belong to you. Please contact us at trust@autodoc.co.uk and provide correct order details and our quality control team will check your case. Best regards, AUTODOC Team",autodoc,1
Reply from AUTODOC - Deutschland,stars-5.svg,2025-07-18 14:11:09+00:00,DE,"Hello Maik! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
Perfect thanks,stars-5.svg,2025-07-17 13:18:04+00:00,DE,"Hello, thank you for your feedback. Best regards, AUTODOC Team",autodoc,5
Verry good product,stars-5.svg,2025-07-16 17:05:09+00:00,DE,"Hello! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc,5
Super 👍 Perfect,stars-5.svg,2025-07-15 12:07:21+00:00,DE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
FRAUD FRAUD FRAUD Company avoid at all costs. I made purchase of a £400 order and wanted to return some items as I had no need for them and paid extra for the return any item that I paid a fee for as an extra. Lisa Dale was the one who handled the claim and refused my returns given me explanation as to why I’m returning never used and sealed items order no. 100177556 you placed 23/11/2023.Also refused to log me a complaint and refused to escalate to a manager please avoid this fraud company,stars-1.svg,2025-07-13 21:35:38+00:00,GB,"Hi Imran Shaban! We noticed that you left several identical reviews on our company profile. Your case has already been transferred to the quality control department. UPD We have additionally checked the information in your order based on your review. We are very sorry that you had such an impression of our service. However, we would like to draw your attention to the fact that you have applied for a return of an order for 2023. There are established return periods that must be adhered to. The ""Safe Order"" service for which you paid additionally extends the return period to 200 days, which have already expired. Therefore, your statement about fraud is not true. At the same time, we are always happy to make a decision in favor of the client. Our manager has already contacted you and provided the necessary assistance. We would greatly appreciate it if you could let us know in your feedback what progress has been made in resolving this issue. If you have any questions, please contact us at trust@autodoc.eu. Best regards, AUTODOC Team",autodoc,1
Gut servic Gut,stars-5.svg,2025-07-13 16:25:53+00:00,DE,"Hello! Thank you so much for your review! We will try to continue to provide you with the best experience in the future. Best regards, AUTODOC Team",autodoc,5
Quality parts low prices,stars-5.svg,2025-07-12 13:56:03+00:00,GB,"Hello Mr Michael Mitchell! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc,5
"The quality of auto parts is not the best. What annoys me the most is that the pictures are not the same as the part I get. On the last order of a fuel pressure sensor, your thread was 1.5mm longer and I ordered this from Hitachi to be of better quality. I ordered a diesel filter together with the housing, and you sent me the filter without my approval and it took another week in the workshop for my car. The only thing I like about you is the easy return, of course with a prior payment for this service. You could also speed up the delivery time because SWEDEN is just a neighboring country :-)",stars-3.svg,2025-07-12 13:48:42+00:00,SE,"Hi Zoran! We are sorry for any inconvenience caused. We haven't received any complaints from you before in regards to this order. Please share with us more details about issue and item numbers on trust@autodoc.de. We will look into this in detail and take actions. Best regards, AUTODOC team",autodoc,3
Reply from AUTODOC - Deutschland,stars-4.svg,2025-07-10 07:51:50+00:00,DE,"Hello Arkadiusz! Thank you for your feedback. Please contact us if you have any questions. Best regards, AUTODOC Team",autodoc,4
"I ordered a DPF and AutoDoc sent it only wrapped in thin plastic. Do you really need to be a rocket scientist or a PhD in structural engineering to understand that a thin metal flange must be protected on a part that weighs 7 kg? Of course the DPF arrived damaged, the flange is bent and it will cause me another 2 weeks delay before I get a replacement now. With no guarantee it will arrive OK if the same genius packs it for transport.",stars-1.svg,2025-07-09 11:36:52+00:00,CH,"Hi! We are deeply sorry for any inconvenience caused by your recent purchases. Please get back to us at trust@autodoc.eu. As soon as we have more information about the issue we will be able to help you. Best regards, AUTODOC team",autodoc,1
Iuse it and is working perfect.,stars-5.svg,2025-07-09 10:23:37+00:00,DE,"Hello Daniel! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
"Support is working good, you just need to ask about compatibility of spare with your car using your VIN code. Best prices!)))) Thank you!))))",stars-5.svg,2025-07-07 12:12:13+00:00,CH,"Hey Viktor! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
"Good Quality of products, as well as easy to use Internetseite. Quick delivery! I appreciate the Help of Service Bot!",stars-5.svg,2025-07-06 15:26:47+00:00,DE,"Hello Yuriy! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc,5
de skal opdatere deres lager så folk kan få præcis hvad de bestiller,stars-1.svg,2025-07-04 20:09:12+00:00,DK,"Hello, please provide us with the correct order number and we will help you. Best regards, AUTODOC Team",autodoc,1
"Order ok, item ok. Four stars because of delivery. I wasn't home and they have left package 35min away from my home.",stars-4.svg,2025-07-04 11:27:50+00:00,DE,"Good afternoon, thank you for your high rating. We are glad that our services were able to meet your expectations. Best regards, AUTODOC Team",autodoc,4
Like always perfect,stars-5.svg,2025-07-03 10:08:24+00:00,GB,"Hello Svetoslav! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
"I ordered some parts from AUTODOC and when they arrived in the UK at the EVRI parcel delivery depo, the EVRI tracking system told me “This parcel is bigger than we expected, so a specialist Evri courier will need to deliver it.”   So it is coming up to 5 days that the parcel has been with EVRI, and I am still waiting to hear when my parcel is going to be delivered.   I contacted AUTODOC told them the parcel was oversized.   AUTODOC said “It is very unlikely that the package was oversized. All parts are inside normal package 750x200x950”.  I have confirmed with EVRI and their size limit is “Add together the 2 shortest sides and multiply it by 2. Then add the length. If the total is less than 245cm, your good to go”.   So doing this with the dimensions AUTODOC gave me for my parcel (750x200x950) the calculation would be 200 +  750 = 950.   Then 950 x 2 = 1900.  Then take the 1900 + 950 = 2850!   A total of 2850mm shows this parcel is over the EVRI size limit of 2450mm.   So it is oversized for EVRI based on AUTODOC’s own admissions.   EVRI also tells parcel senders “If your parcel is Overweight or Oversized then we’ll send the additional costs on to the sender and keep the parcel until we receive payment”.   So if AUTODOC don’t admit what they have done and look into what I have told them (will AUTODOC do this, because as far as AUTODOC are concerned the delivery is still not classified as late or there isn’t a size issue as far as they are concerned) so looking at other complaints on Trustpilot this could be weeks before this is sorted out.I have to also add this is the Second order in a row now, I have had a delivery issue with.  So I have 4 direct questions for AUTODOC which are as follows.  1)	Why do you send out oversized parcels to EVRI?   2)	Even if this was an AUTODOC accident sending it via EVRI, why does you customer service team not know about the size limit with EVRI and go immediately to resolve the problem?  3)	Is the issue I have having also happening to others?    4)	When am I going to get my parcel?   AUTODOC if you reply to this post, please give actual direct answers to all my questions and not some standard holding comment like “Your case has been referred to the quality control department and will be considered as soon as possible.”  Thank you.  John",stars-1.svg,2025-06-30 13:14:31+00:00,GB,"Hello John, We are sorry you faced inconveniences. We will check situation with the parcels' sizes. Our quality control manager will contact you in the nearest time. Best Regards, AUTODOC Team",autodoc,1
"Very good Markt, quick delivery, good quality of goods. Thanks.",stars-5.svg,2025-06-29 17:08:28+00:00,AE,"Hello Igor! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc,5
Quality and consistency are key in this company,stars-5.svg,2025-06-28 13:46:29+00:00,DE,"Hello Kirilov Petko! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
"Delivery, service, Good quality",stars-5.svg,2025-06-28 12:09:24+00:00,DE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
It came very fast and all items were in good condition,stars-5.svg,2025-06-26 15:41:15+00:00,DE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
The company alow to return item after several weeks from the return date.,stars-5.svg,2025-06-23 12:23:44+00:00,DE,"Hello RAMIREZ GONZALEZ, ANTONIO! Thank you very much for your feedback and wonderful rating. We will continue to work only for 5 stars! Best regards, AUTODOC Team",autodoc,5
Fast - easy - cheap 👌,stars-5.svg,2025-06-19 11:36:12+00:00,SE,"Hello Fredrik! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
I am happy with the results from AUTODOC issue resolved full refund not happy about my car has Vauxhall want 3000 pounds to fix it I take back my previous message about AUTODOC they have dealt with my claim and I will be using this company again just not for this car has it’s not worth 3000 pounds to fix it many thanks AUTODOC,stars-5.svg,2025-06-20 08:44:11+00:00,GB,"Hello Gary! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc,5
"what made my experience great this time. I have been using this market for a long time, the spare parts are great, I am satisfied. This time I ordered the spare parts in advance, but the next day I realized that I did not need them. Then I submitted a request for a return of the goods, I was accompanied by Gloria, a company employee, a very nice and pleasant girl.I got my money back and a €15 coupon.Wow, incredible. I am very grateful to the company, and incredibly grateful to Gloria. THANK YOU!!!!",stars-5.svg,2025-06-15 00:52:22+00:00,DE,"Good Afternoon, Nazar! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Greetings and many thanks to you from Gloria! Best regards, AUTODOC Team",autodoc,5
"Great, fast service",stars-5.svg,2025-06-13 19:44:54+00:00,DE,"Hello! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc,5
Gut Service,stars-5.svg,2025-06-11 11:28:51+00:00,UA,"Hello! Thank you for your rating! With every feedback we get better. Best regards, AUTODOC Team",autodoc,5
Very well for everything,stars-5.svg,2025-06-10 14:49:12+00:00,DE,"Hello! Thank you so much for your review! We will try to continue to provide you with the best experience in the future. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-06-09 18:51:13+00:00,DE,"Hello Pawel! Thank you for your feedback. We are very happy to know that we were able to please you! Best regards, AUTODOC Team",autodoc,5
As always fantastic service and super products …,stars-5.svg,2025-06-09 16:19:12+00:00,DE,"Hello Brummiebutler! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
Everything that i bay to Autodoc its perfect.Thank you,stars-5.svg,2025-06-08 12:48:11+00:00,DE,"Hello! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
Past perfect injektor,stars-5.svg,2025-06-06 14:49:00+00:00,DE,"Hello! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
"The item is very good , price is good and material as well good. I will try my best for buying in the future.",stars-5.svg,2025-06-06 13:58:46+00:00,DE,"Hello Ahmad! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-06-05 15:19:50+00:00,DE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-05-30 19:21:17+00:00,DE,"Hello Mihail ! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc,5
Items bought were original.delivery is fast.,stars-5.svg,2025-05-29 16:11:20+00:00,LV,"Hello Andrejs! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-4.svg,2025-05-28 23:39:51+00:00,DE,"Hi there! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,4
Alles top !!!!,stars-5.svg,2025-05-27 22:02:05+00:00,DE,"Hello Plamen Minev! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-05-27 11:37:29+00:00,CH,"Guten Tag, Michal! Vielen Dank für deine ausgezeichnete Bewertung! Dein Feedback ist unsere Motivation zur Weiterentwicklung, um unseren Kunden den bestmöglichen Service anbieten zu können. Wir freuen uns sehr, dich in unserem Online-Shop wieder begrüßen zu dürfen. Mit freundlichen Grüßen AUTODOC Team",autodoc,5
"11 euros shipping for a 96 cent lightbulb. Completely out of proportion. My husband didn't pay attention. No way of stopping the order within seconds of noticing. Only order bigger products from Autodoc where the shipping is in proportion to the cost of the product.After posting this review, Autodoc contacted me and offered to reimburse 10 euros of the shipping, which I accepted, and added a star to the review.",stars-3.svg,2025-05-29 15:59:26+00:00,BE,"Hi. Thank you for your review! We will take your comments into account and try to improve our service next time. Thank you for choosing us! Best regards, AUTODOC Team",autodoc,3
Best quality und Services,stars-5.svg,2025-05-17 18:01:28+00:00,DE,"Hello Tahir! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc,5
"Order never delivered, shocking customer experience due to their delivery provider",stars-1.svg,2025-05-17 16:09:11+00:00,GB,"Hello Drew, We thank you for sharing your opinion with us and we regret that we did not meet your expectations. Your complaint has been forwarded to the relevant department and we will try to contact you as soon as possible. Kind regards, The AUTODOC Team",autodoc,1
Reply from AUTODOC - Deutschland,stars-5.svg,2025-05-17 12:21:19+00:00,DE,"Hi Illkov, We thank you for taking the time to write a review. Kind regards, AUTODOC Team",autodoc,5
It is cery good app abd they help if we have aby provmblem with our parcel,stars-5.svg,2025-05-17 11:46:04+00:00,DE,"Hi Arif, We thank you for your positive review. We hope to see you very soon! Kind regards, AUTODOC Team",autodoc,5
Thanks 4 all,stars-5.svg,2025-05-10 20:15:17+00:00,DE,"Hello Nikolaos! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc,5
"Perfect, Perfect",stars-5.svg,2025-05-10 15:01:26+00:00,DE,"Hello Anatoli! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
"Smooth transaction, great price, excellent app!",stars-5.svg,2025-05-04 10:48:53+00:00,GE,"Hello! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc,5
AUTODOC fake company took money from me not delivered the item to me not refund my money..Mostly item fake and wrong item sent,stars-1.svg,2025-04-28 23:19:28+00:00,GB,"Dear Shaz Khan! Our quality control manager has already contacted you. Please check your inbox. We look forward to hearing from you. Best regards, AUTODOC Team",autodoc,1
Fur mich war das beseter.,stars-5.svg,2025-04-25 13:04:01+00:00,XK,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
Great company. Parts came in fast. The have everything you need with great prices.,stars-5.svg,2025-04-21 14:28:44+00:00,DE,"Hello! Thank you for taking the time to leave a review of our company. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc,5
Great and very professional,stars-5.svg,2025-04-20 12:50:06+00:00,IT,"Hello Alex! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-04-17 12:07:14+00:00,CH,"Hello Martin! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
"Autodoc truly value the customer I had an exceptional experience with Autodoc! Despite encountering a unique situation with my purchase, the team went above and beyond to assist me. A special shout-out to Anna from the corporate staff—her professionalism and dedication turned what could have been a challenging situation into a seamless and positive resolution. Her communication was prompt and clear, and her efforts truly reflected the high standards of customer service at Autodoc. I highly recommend Autodoc for their outstanding support and customer care!",stars-5.svg,2025-04-14 22:32:10+00:00,NL,"Good afternoon, Hadi Cheema! Thank you very much for your feedback. We will convey your gratitude to the employee. Anna is a really good specialist who loves her job. Have a nice day! Best regards, AUTODOC Team",autodoc,5
Had problem with fuel sensor part received broken.Gave me full refund great customer service .,stars-5.svg,2025-04-10 14:33:53+00:00,GB,"Hello Dave! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc,5
thanks for fast transport 👍,stars-5.svg,2025-04-07 13:27:09+00:00,DE,"Hi Ehab! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-04-06 10:10:52+00:00,DE,"Hello Massimo! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc,5
"fast, cheap perfect delivery and items",stars-5.svg,2025-04-05 11:17:49+00:00,DE,"Hello Jim! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc,5
"Exactly as required, quickly delivered",stars-5.svg,2025-04-03 22:33:56+00:00,GB,"Hello Mr Edward Delaine! Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc,5
"How are you going to send me the wrong part but charge me to send it back to you? This review has been edited due to the excellent customer support I received, return shipping was paid for in the end but the wrong parts were still received in the first place",stars-3.svg,2025-04-23 15:10:11+00:00,DE,"Hello Zanette Madison, We regret that we did not meet your expectations. Our quality control manager will contact you in the shortest terms in order to specify the issue and find an appropriate solution. Best Regards, AUTODOC Team.",autodoc,3
Auto doc simply the best!,stars-5.svg,2025-04-01 20:02:39+00:00,DE,"Hello Do Nascimento Fernando! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc,5
"""I am giving 3 stars because there is no option to choose the shipping method. I can't select whether the package is sent via DHL or UPS. Additionally, there is no option to pay more for faster delivery. The car has to stay at the repair shop for 5 days until the part arrives, and that's assuming the postal service does everything on time.""",stars-3.svg,2025-04-01 09:53:59+00:00,DE,"Dear Alireza Rezvan! If any progress has been made in resolving this issue, we would be extremely grateful if you could let us know in your feedback. If you have any questions, please contact us at trust@autodoc.de. We will be very glad to see you again in our online store. Best regards, AUTODOC Team",autodoc,3
Genrally speaking shipping is just too slow. Often it takes 1 week from order to received. Also quality parts are getting fewer and further apart.,stars-2.svg,2025-03-31 17:47:35+00:00,TR,"Hello! We sincerely apologize for not meeting your expectations. Standard order processing takes up to 48 hours, and delivery - 4-6 business days. However, sometimes delays occur. For our part, we do everything possible to speed up the process. Our quality control manager will contact you as soon as possible to specify the issue and help you. Best regards, AUTODOC Team",autodoc,2
Fast delivery and very good packaged,stars-5.svg,2025-03-31 13:06:30+00:00,DE,"Hi! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
"I ordered an exterior mirror through the app. The right product was easy to find, and coincidentally, it was even discounted, and the entire process was quick and easy. Unfortunately, the package couldn't be delivered and was taken to a parcel shop quite far away. Luckily, the super friendly Gloria was able to help me excellently. If only customer service were this good everywhere.",stars-5.svg,2025-03-25 13:37:45+00:00,DE,"Dear Steffen! Please, accept our gratitude for your feedback and attention to our work. We are happy you have a positive cooperation experience with us. We wish you good luck on the road. Best regards, AUTODOC Team",autodoc,5
Advice from your employees,stars-5.svg,2025-03-25 07:35:07+00:00,DE,"Hello! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc,5
"Good service, fast delivery of quality parts.",stars-5.svg,2025-03-24 12:26:38+00:00,DE,"Hello Marko! Thank you very much for your feedback and wonderful rating. We will continue to work only for 5 stars! Best regards, AUTODOC Team",autodoc,5
Very good Platform to order what u need for your car👍🏻.,stars-5.svg,2025-03-22 13:19:20+00:00,NL,"Hello! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
They’ve got almost everything.,stars-5.svg,2025-03-22 11:49:56+00:00,DE,"Hello Jimmy! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc,5
"As always, speed of service, easy ordering, great products.👍",stars-5.svg,2025-03-20 16:23:51+00:00,DE,"Hi Vladimir! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc,5
Reply from AUTODOC - Deutschland,stars-5.svg,2025-03-20 12:38:26+00:00,AL,"Hello Ismet! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
It's take little bit long time for delivery but was perfect fit I'm setisfied thanks autodoc 👍👍👍,stars-5.svg,2025-03-18 20:31:11+00:00,DE,"Hello Javed! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc,5
"Very poor. Ordered two separate items on the same day. First arrived on time and with no issues. Second part was a week late (even though from some source) and when unboxed was damaged even though there was no damage to packaging. To get a refund required lots of photos, then I had to print a returns label, take it to a post office and return it. It has now arrived at their warehouse and I have had no notification. Talking to the chat it is useless and a person has just informed me it can take up to 14 days to process the refund. This is very poor for an online business. Most online traders manage this inside a day or two. By the time the refund happens it will be a month. If it were Amazon it would be 3-4 days tops. Even eBay is quicker. I won't be using Autodoc again. It's not worth the hassle if something goes wrong.",stars-1.svg,2025-03-17 21:41:53+00:00,GB,"Hello Mr Alastair Bell, We're incredibly sorry about your disappointment with our service. Please be informed that our quality control manager will look into the issue that occurred and get back to you in the shortest terms. Best Regards, AUTODOC Team",autodoc,1
I have purchased from Autodoc in France and in the UK. I am often surprised by the range of parts available. The price is always good and delivery has never been a problem. I hope that the quality of service continues.,stars-5.svg,2025-03-11 19:33:41+00:00,FR,"Hello Alain! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc,5
