rating,review_text,date,location,supplier_response,verified,company,domain,language,review_text_en,review_text_clean_en,review_text_clean_light,review_length,sentiment,has_negation
5.0,Serh Gut Service,2026-02-13 15:57:57+00:00,ZA,"Hello!😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc,de,en,Serh Gut Service,serh gut service,serh gut service,3,0.0,False
1.0,"They really slow, to process the order and still no sign that the package was send off after 2 day. Further their Prices are sometimes just overblown. I think this is a fraud company",2026-02-12 20:30:52+00:00,DE,"Hello! Recently we tried to reach order owner by phone and email but didn't get any response. Please contact us at trust@autodoc.de if you have any questions. We are at your disposal! Best regards, AUTODOC team",0,autodoc,de,en,"They really slow, to process the order and still no sign that the package was send off after 2 day. Further their Prices are sometimes just overblown. I think this is a fraud company",really slow process order still no sign package wa send day price sometimes overblown think fraud company,"they really slow, to process the order and still no sign that the package was send off after 2 day. further their prices are sometimes just overblown. i think this is a fraud company",34,-0.7184,True
4.0,"Man kann viele Produkte und Angebote hier finden, teilweise aber teurer. Versand dauert ein bisschen länger als der Konkurrenz.",2026-02-09 08:19:54+00:00,DE,"Hi Oktay, We're touched by this review and grateful for your trust⭐. This confirms that we're on the right path💫. We look forward to your return! Best, AUTODOC Team",1,autodoc,de,de,"You can find many products and offers here, some of which are more expensive. Shipping takes a little longer than the competition.",find many product offer expensive shipping take little longer competition,"you can find many products and offers here, some of which are more expensive. shipping takes a little longer than the competition.",19,0.0,False
1.0,Very difficult.. a lot of bureaucracy.. the part arrives after a week I do not recommend,2026-02-03 12:18:03+00:00,DE,"Hello Vîrlan Ioan! Thanks for you review. Please be informed that you placed order on 26.01 and it was dispatched from the warehouse on 28.01. and delivered on 30.01. The order processing time is 1-2 working days and then it is sent. The delivery time is 2-3 working days. All terms are met. What do you mean about bureaucracy? Please specify details. You can always contact us at trust@autodoc.de if you have any questions. Best regards, AUTODOC Team",1,autodoc,de,en,Very difficult.. a lot of bureaucracy.. the part arrives after a week I do not recommend,difficult lot bureaucracy part arrives week not recommend,very difficult.. a lot of bureaucracy.. the part arrives after a week i do not recommend,16,-0.5998,True
1.0,"I entered my vehicle data correctly. According to AUTODOC, the part should have fitted my car, but in reality it did not. The issue was only discovered during engine disassembly. The item is new, unused, and still in its original packaging. Despite this, AUTODOC refused to accept a return because the return period had expired. No goodwill solution was offered, even though the mistake was not mine. Instead of taking responsibility, AUTODOC shifted the issue to a third-party seller. Result: I am left with a loss of €253.50. Very disappointing customer service. If something goes wrong, the customer is left alone. Update: Trotz der öffentlichen Antwort von AUTODOC, dass sich ein Quality-Control-Manager bei mir melden würde, habe ich bis heute keinerlei Rückmeldung erhalten. Seitdem sind mehrere Tage vergangen, ohne Kontaktaufnahme oder Lösungsvorschlag. Die Bewertung bleibt daher aufrecht.",2026-02-04 22:48:14+00:00,AT,"Hello Nazif, We are sorry to hear about such situation. We strongly suggest you always check OEN references in the description of the product. OEN verification gives you an almost 100% guarantee that you are ordering the exact part you need. Our quality control manager will check the case and contact you. Please check your email box and spam box. You were informed that you can send back parts to our warehouse as an exception.  And return label was sent to your email address on 03.02.2026 Best regards, AUTODOC Team",0,autodoc,de,en,"I entered my vehicle data correctly. According to AUTODOC, the part should have fitted my car, but in reality it did not. The issue was only discovered during engine disassembly. The item is new, unused, and still in its original packaging. Despite this, AUTODOC refused to accept a return because the return period had expired. No goodwill solution was offered, even though the mistake was not mine. Instead of taking responsibility, AUTODOC shifted the issue to a third-party seller. Result: I am left with a loss of €253.50. Very disappointing customer service. If something goes wrong, the customer is left alone. Update: Trotz der öffentlichen Antwort von AUTODOC, dass sich ein Quality-Control-Manager bei mir melden würde, habe ich bis heute keinerlei Rückmeldung erhalten. Seitdem sind mehrere Tage vergangen, ohne Kontaktaufnahme oder Lösungsvorschlag. Die Bewertung bleibt daher aufrecht.",entered vehicle data correctly according autodoc part fitted car reality not issue wa discovered engine disassembly item new unused still original packaging despite autodoc refused accept return return period expired no goodwill solution wa offered even though mistake wa not mine instead taking responsibility autodoc shifted issue third party seller result left loss disappointing customer service something go wrong customer left alone update trotz öffentlichen antwort autodoc quality control manager melden bi heute keinerlei rückmeldung erhalten seitdem mehrere tage vergangen kontaktaufnahme lösungsvorschlag bewertung bleibt daher aufrecht,"i entered my vehicle data correctly. according to autodoc, the part should have fitted my car, but in reality it did not. the issue was only discovered during engine disassembly. the item is new, unused, and still in its original packaging. despite this, autodoc refused to accept a return because the return period had expired. no goodwill solution was offered, even though the mistake was not mine. instead of taking responsibility, autodoc shifted the issue to a third-party seller. result: i am left with a loss of €253.50. very disappointing customer service. if something goes wrong, the customer is left alone. update: trotz der öffentlichen antwort von autodoc, dass sich ein quality-control-manager bei mir melden würde, habe ich bis heute keinerlei rückmeldung erhalten. seitdem sind mehrere tage vergangen, ohne kontaktaufnahme oder lösungsvorschlag. die bewertung bleibt daher aufrecht.",137,-0.9655,True
5.0,"I am very pleased with prices and parts in general, 95% parts that I have ordered fit perfect. Also return , and replacement parts are very good. I would recomend definetly.",2026-01-31 12:35:11+00:00,DE,"Hello Alen! Thank you for your kind words and appreciation of the quality of our work🧡. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team🔧🧰",1,autodoc,de,en,"I am very pleased with prices and parts in general, 95% parts that I have ordered fit perfect. Also return , and replacement parts are very good. I would recomend definetly.",pleased price part general part ordered fit perfect return replacement part good would recomend definetly,"i am very pleased with prices and parts in general, 95% parts that i have ordered fit perfect. also return , and replacement parts are very good. i would recomend definetly.",31,0.9116,False
5.0,Fantastic service and very quick delivery 👍,2026-01-27 09:14:59+00:00,DE,"Hello Karl Kiernan!😊 Thank you for your kind feedback! We’re happy to hear that you appreciated the parts and the fast delivery. Your satisfaction means a lot to us, and we look forward to assisting you again in the future. Best regards, AUTODOC Team🚗",1,autodoc,de,en,Fantastic service and very quick delivery 👍,fantastic service quick delivery,fantastic service and very quick delivery 👍,7,0.5574,False
1.0,"I ordered a SACHS flywheel (2294 501 267) from Autodoc, paying a premium SACHS price. What I received was a broken, recycled LUK flywheel, inside a SACHS box, tied together with zip ties and taped shut. The flywheel had huge play throughout, making it completely unsafe for installation. SACHS/ZF confirmed that this flywheel is not even produced by SACHS, but sourced from LUK for rare VWAG models. Yet Autodoc never disclosed this anywhere, selling it as SACHS at a premium price. The price difference is shocking: in Bulgaria it can be €350–€450, while on other European sites it is only about €150, yet the product inside is identical to a much cheaper LUK part. Autodoc profits massively by misleading customers. This is misleading, unsafe, and completely unacceptable. I returned the part the same day, but Autodoc failed to resolve the issue, leaving my car unusable for 2 months and causing 4 months of delays, frustration, and extra costs. Autodoc must stop misleading customers and clearly disclose when parts are sourced from third parties, especially when they are broken or unsafe.",2026-01-23 19:44:44+00:00,BG,"Hello Kristian Karakashev! We sincerely apologize for the experience you’ve had with the flywheel. We understand your frustration regarding the incorrect part, safety concerns, and the inconvenience caused by the delays. Please be informed that our Quality Control Manager will be contacting you shortly to update with your case in detail and assist you further to resolve this matter. Your feedback will also be used to improve our product verification and disclosure processes. Best regards, AUTODOC Team",0,autodoc,de,en,"I ordered a SACHS flywheel (2294 501 267) from Autodoc, paying a premium SACHS price. What I received was a broken, recycled LUK flywheel, inside a SACHS box, tied together with zip ties and taped shut. The flywheel had huge play throughout, making it completely unsafe for installation. SACHS/ZF confirmed that this flywheel is not even produced by SACHS, but sourced from LUK for rare VWAG models. Yet Autodoc never disclosed this anywhere, selling it as SACHS at a premium price. The price difference is shocking: in Bulgaria it can be €350–€450, while on other European sites it is only about €150, yet the product inside is identical to a much cheaper LUK part. Autodoc profits massively by misleading customers. This is misleading, unsafe, and completely unacceptable. I returned the part the same day, but Autodoc failed to resolve the issue, leaving my car unusable for 2 months and causing 4 months of delays, frustration, and extra costs. Autodoc must stop misleading customers and clearly disclose when parts are sourced from third parties, especially when they are broken or unsafe.",ordered sachs flywheel autodoc paying premium sachs price received wa broken recycled luk flywheel inside sachs box tied together zip tie taped shut flywheel huge play throughout making completely unsafe installation sachs zf confirmed flywheel not even produced sachs sourced luk rare vwag model yet autodoc never disclosed anywhere selling sachs premium price price difference shocking bulgaria european site yet product inside identical much cheaper luk part autodoc profit massively misleading customer misleading unsafe completely unacceptable returned part day autodoc failed resolve issue leaving car unusable month causing month delay frustration extra cost autodoc must stop misleading customer clearly disclose part sourced third party especially broken unsafe,"i ordered a sachs flywheel (2294 501 267) from autodoc, paying a premium sachs price. what i received was a broken, recycled luk flywheel, inside a sachs box, tied together with zip ties and taped shut. the flywheel had huge play throughout, making it completely unsafe for installation. sachs/zf confirmed that this flywheel is not even produced by sachs, but sourced from luk for rare vwag models. yet autodoc never disclosed this anywhere, selling it as sachs at a premium price. the price difference is shocking: in bulgaria it can be €350–€450, while on other european sites it is only about €150, yet the product inside is identical to a much cheaper luk part. autodoc profits massively by misleading customers. this is misleading, unsafe, and completely unacceptable. i returned the part the same day, but autodoc failed to resolve the issue, leaving my car unusable for 2 months and causing 4 months of delays, frustration, and extra costs. autodoc must stop misleading customers and clearly disclose when parts are sourced from third parties, especially when they are broken or unsafe.",180,-0.9663,True
5.0,I am totally satisfied by rates and quality and also order updation,2026-01-23 13:50:50+00:00,DE,"Hello Attique Shahid Ghumman! Thank you for your kind feedback and for taking the time to share your experience with us. ✨We’re delighted to hear that you enjoyed working with us and that you’re satisfied with our service. Wishing you safe and happy travels on the road! Best regards, AUTODOC Team🔧",1,autodoc,de,en,I am totally satisfied by rates and quality and also order updation,totally satisfied rate quality order updation,i am totally satisfied by rates and quality and also order updation,12,0.4754,False
5.0,"You can buy every thinking in one place, app is great. All parts in good price . Paying with klarna and paypal with monthly delay is great idea .",2026-01-23 11:47:27+00:00,DE,"Hello Dariusz ! Thank you for your kind words and appreciation of the quality of our work😊. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team🚗💨",1,autodoc,de,en,"You can buy every thinking in one place, app is great. All parts in good price . Paying with klarna and paypal with monthly delay is great idea .",buy every thinking one place app great part good price paying klarna paypal monthly delay great idea,"you can buy every thinking in one place, app is great. all parts in good price . paying with klarna and paypal with monthly delay is great idea .",29,0.8689,False
1.0,they always send other products not what I ordered! not recommended app 1/5 ⭐️,2026-01-18 01:41:07+00:00,DE,"Hello Ano, We are sorry to hear that you are not satisfied and have faced inconveniences. But we can’t see any claims from you. We sent you instructions on how to open a return request. We would like to hear from you more details. Please write to us at help@autodoc.de and specify what parts are wrong. We have easy return policy and we would like to help you. Best regards AUTODOC Team",1,autodoc,de,en,they always send other products not what I ordered! not recommended app 1/5 ⭐️,always send product not ordered! not recommended app,they always send other products not what i ordered! not recommended app 1/5 ⭐️,14,-0.2225,True
3.0,"Purchased 4 Bridgestone tyres which said they were in stock, chased after 3 days of them still being sat in order being transferred between warehouses, they told me that there was a delay and on the 4th day completely cancelled the order without and reason. They are still selling the same products are being in stock but for £40 more per tyre, this sounds sus. Think they’ve cancelled the order because they want to get more money for it, it’s been at the price I have paid for them for at least 4 weeks as I have been tracking them. Shame really, happy to take your money under false pretences then cancel without any reason, wasted a week in waiting and now having to sort again. I wouldn’t be using Autodoc again. Update - had a chat with a chap called Andrew from Audodoc and they have explained the situation. Would help if it’s made clear on the site beforehand, but it is what it is now.  Appreciate you explaining things properly. Thanks",2026-01-16 16:36:17+00:00,GB,"Hello Suki Nandhra! Thank you for taking the time for your review. We’re sorry for the inconvenience caused by the stock transfer and the cancellation of your order. Availability and pricing can change if the original supplier runs out of stock and an alternative supplier is found at a different price. We appreciate your understanding after the explanation from our agent and will take your feedback on clearer website communication into account. Thank you for your patience and for giving us the opportunity to clarify the situation. Best regards, AUTODOC Team",0,autodoc,de,en,"Purchased 4 Bridgestone tyres which said they were in stock, chased after 3 days of them still being sat in order being transferred between warehouses, they told me that there was a delay and on the 4th day completely cancelled the order without and reason. They are still selling the same products are being in stock but for £40 more per tyre, this sounds sus. Think they’ve cancelled the order because they want to get more money for it, it’s been at the price I have paid for them for at least 4 weeks as I have been tracking them. Shame really, happy to take your money under false pretences then cancel without any reason, wasted a week in waiting and now having to sort again. I wouldn’t be using Autodoc again. Update - had a chat with a chap called Andrew from Audodoc and they have explained the situation. Would help if it’s made clear on the site beforehand, but it is what it is now.  Appreciate you explaining things properly. Thanks",purchased bridgestone tyre said stock chased day still sat order transferred warehouse told wa delay th day completely cancelled order without reason still selling product stock per tyre sound sus think cancelled order want get money price paid least week tracking shame really happy take money false pretence cancel without reason wasted week waiting sort using autodoc update chat chap called andrew audodoc explained situation would help made clear site beforehand appreciate explaining thing properly thanks,"purchased 4 bridgestone tyres which said they were in stock, chased after 3 days of them still being sat in order being transferred between warehouses, they told me that there was a delay and on the 4th day completely cancelled the order without and reason. they are still selling the same products are being in stock but for £40 more per tyre, this sounds sus. think they’ve cancelled the order because they want to get more money for it, it’s been at the price i have paid for them for at least 4 weeks as i have been tracking them. shame really, happy to take your money under false pretences then cancel without any reason, wasted a week in waiting and now having to sort again. i wouldn’t be using autodoc again. update - had a chat with a chap called andrew from audodoc and they have explained the situation. would help if it’s made clear on the site beforehand, but it is what it is now.  appreciate you explaining things properly. thanks",173,0.9358,True
5.0,"Nešto duže smo čekali na pošiljku, ali  na kraju sve je utredno dostavljeno i u potpunosti! Moje preporuke svima.",2026-01-12 14:56:32+00:00,DE,"Hello!😊 We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team🛠️",1,autodoc,de,hr,"We waited a little longer for the shipment, but in the end everything was delivered promptly and completely! My recommendations to everyone.",waited little longer shipment end everything wa delivered promptly completely! recommendation everyone,"we waited a little longer for the shipment, but in the end everything was delivered promptly and completely! my recommendations to everyone.",19,0.0,False
1.0,"Very disappointing and misleading experience with Autodoc My experience with Autodoc has been extremely frustrating and disappointing. I ordered spare parts after Autodoc’s website explicitly confirmed compatibility with my vehicle. My VIN number is already saved in my personal account, and based on this information, the website assured that the parts were suitable. However, when the parts arrived, they turned out to be completely incompatible. As a result, I had to return the items and paid shipping costs twice (to and from Geneva), totaling approximately CHF 85. Autodoc refunded only the price of the parts and refused to reimburse the shipping costs, even though the mistake was entirely theirs. Instead of taking responsibility, they attempted to blame the customer by claiming that selecting parts by make and model is “not accurate.” This raises a serious question: why does their website confirm compatibility if it is unreliable? This was not my first bad experience with Autodoc. Previously, I was offered a compensation voucher for a similar mistake, which later turned out to be invalid and unusable. Now they repeat the same approach by offering a small discount coupon instead of refunding the actual costs caused by their error. In summary: Incorrect and incompatible parts Customer forced to pay for the company’s mistakes Unreliable vouchers Avoidance instead of real solutions A very poor customer experience. I will not use Autodoc again and cannot recommend them.",2026-01-02 18:51:13+00:00,CH,"Hello Sabah Jassem! We sincerely apologize for the inconvenience and frustration you’ve experienced. Please be aware that the parts displayed on our website whether selected through the vehicle selector or by entering your registration number are intended as general recommendations. Because vehicles often have unique specifications beyond just the model and body type, the most accurate way to confirm compatibility is by using the Vehicle Identification Number (VIN) or the Original Equipment Number (OEN). Even if your VIN is stored in your account, our system does not automatically verify compatibility against it. This important step must be carried out by our trained specialists to ensure the correct fit. Our customer support team is always available to help with a full compatibility check, as product listings only provide technical details and cannot guarantee suitability for every vehicle. Please rest assured that our Quality Control Manager will be reaching out to you shortly to personally review your case and provide further assistance, ensuring the matter is handled properly. Best regards, AUTODOC Team",0,autodoc,de,en,"Very disappointing and misleading experience with Autodoc My experience with Autodoc has been extremely frustrating and disappointing. I ordered spare parts after Autodoc’s website explicitly confirmed compatibility with my vehicle. My VIN number is already saved in my personal account, and based on this information, the website assured that the parts were suitable. However, when the parts arrived, they turned out to be completely incompatible. As a result, I had to return the items and paid shipping costs twice (to and from Geneva), totaling approximately CHF 85. Autodoc refunded only the price of the parts and refused to reimburse the shipping costs, even though the mistake was entirely theirs. Instead of taking responsibility, they attempted to blame the customer by claiming that selecting parts by make and model is “not accurate.” This raises a serious question: why does their website confirm compatibility if it is unreliable? This was not my first bad experience with Autodoc. Previously, I was offered a compensation voucher for a similar mistake, which later turned out to be invalid and unusable. Now they repeat the same approach by offering a small discount coupon instead of refunding the actual costs caused by their error. In summary: Incorrect and incompatible parts Customer forced to pay for the company’s mistakes Unreliable vouchers Avoidance instead of real solutions A very poor customer experience. I will not use Autodoc again and cannot recommend them.",disappointing misleading experience autodoc experience autodoc ha extremely frustrating disappointing ordered spare part autodoc website explicitly confirmed compatibility vehicle vin number already saved personal account based information website assured part suitable however part arrived turned completely incompatible result return item paid shipping cost twice geneva totaling approximately chf autodoc refunded price part refused reimburse shipping cost even though mistake wa entirely instead taking responsibility attempted blame customer claiming selecting part make model not accurate raise serious question doe website confirm compatibility unreliable? wa not first bad experience autodoc previously wa offered compensation voucher similar mistake later turned invalid unusable repeat approach offering small discount coupon instead refunding actual cost caused error summary incorrect incompatible part customer forced pay company mistake unreliable voucher avoidance instead real solution poor customer experience not use autodoc cannot recommend,"very disappointing and misleading experience with autodoc my experience with autodoc has been extremely frustrating and disappointing. i ordered spare parts after autodoc’s website explicitly confirmed compatibility with my vehicle. my vin number is already saved in my personal account, and based on this information, the website assured that the parts were suitable. however, when the parts arrived, they turned out to be completely incompatible. as a result, i had to return the items and paid shipping costs twice (to and from geneva), totaling approximately chf 85. autodoc refunded only the price of the parts and refused to reimburse the shipping costs, even though the mistake was entirely theirs. instead of taking responsibility, they attempted to blame the customer by claiming that selecting parts by make and model is “not accurate.” this raises a serious question: why does their website confirm compatibility if it is unreliable? this was not my first bad experience with autodoc. previously, i was offered a compensation voucher for a similar mistake, which later turned out to be invalid and unusable. now they repeat the same approach by offering a small discount coupon instead of refunding the actual costs caused by their error. in summary: incorrect and incompatible parts customer forced to pay for the company’s mistakes unreliable vouchers avoidance instead of real solutions a very poor customer experience. i will not use autodoc again and cannot recommend them.",233,-0.9808,True
5.0,Bonne products and rapid,2025-12-28 11:52:21+00:00,FR,"Hello Kumar Mandeep! We are very pleased to read sincere reviews. We always do our best to process and ship your order as quickly as possible. But we have room to grow. Please, feel free to contact us again. Best regards, AUTODOC Team",1,autodoc,de,fr,Bonne products and rapid,bonne product rapid,bonne products and rapid,4,0.0,False
5.0,I found the Autodoc from instagram and ı tried 2 times. All of is good,2025-12-25 10:50:00+00:00,DE,"Hello Kaya Ahmet!😊 Thank you very much for the kind words. Please, feel free to contact us if you have any questions. Our specialists are always ready to provide professional advice. Best regards, AUTODOC Team🚗",1,autodoc,de,en,I found the Autodoc from instagram and ı tried 2 times. All of is good,found autodoc instagram ı tried time good,i found the autodoc from instagram and ı tried 2 times. all of is good,15,0.4404,False
1.0,"I ordered a steering rack for my 2009 Audi A4 B8 2.0l TDI (143hp) 2 weeks ago. The delivery was fast, it arrived in only a few days, which i liked. Yet it turns out a part was missing in the delivery: The metal plug. Instead, it was delivered with a plastic one to keep the dust from entering. According to my local mechanic, without the right plug / lock, the plastic one wouldn't keep up with the oil pressure and it would just explode. I have tried to contact AUTODOC in multiple ways. -The AI assistant on their app told me I'd get an e-mail in 24-48 hours, 4 days later I haven't received anything. -I have called their numbers in hope of reaching an actual human instead of an AI, but guess what. Dan the virtual assistant picked up and he was no help at all. I could repeat a sentence 3 times and he wouldn't understand a thing I said, so after some time he gave up and said ""We're happy we could solve your problem!"" Next I wanted to see if it's possible to atleast return the steering rack, but no, ""Unfortunately, this product is not eligible for a refund."" I spent a total of 480 bucks on this thing, and for someone at the age of 19, I simply cannot afford this waste of money. And even if this so called ""plug"" isn't actually included in the product, then at least help me find the missing piece I need. I might not be experienced in cars and I could also be wrong about what I said in the beginning, it might just be called something else or it might just be an entirely other piece that I'm talking about. My main point is that there is literally no way for me to reach out to AUTODOC because of their awfully designed AI assistant.",2025-12-22 15:54:47+00:00,LU,"Hello ! We’re very sorry to read about your experience and understand how frustrating this situation must be, especially given the importance and cost of the part. Regarding your case, we would like to clarify that we have attempted to contact you, however the phone number and email address provided with the order appear to be invalid, which prevents our team from reaching you directly. To properly investigate the missing metal plug, check the product specifications, and offer you the correct solution (replacement part, clarification, or return options), we kindly ask you to contact us directly by email at trust@autodoc.de. Please include clear photos of the received steering rack, and the area where the plug should be installed. Once we receive your email, our support team will review the case manually and assist you as quickly as possible. We truly regret the inconvenience and appreciate your patience. Best regards, AUTODOC Team",0,autodoc,de,en,"I ordered a steering rack for my 2009 Audi A4 B8 2.0l TDI (143hp) 2 weeks ago. The delivery was fast, it arrived in only a few days, which i liked. Yet it turns out a part was missing in the delivery: The metal plug. Instead, it was delivered with a plastic one to keep the dust from entering. According to my local mechanic, without the right plug / lock, the plastic one wouldn't keep up with the oil pressure and it would just explode. I have tried to contact AUTODOC in multiple ways. -The AI assistant on their app told me I'd get an e-mail in 24-48 hours, 4 days later I haven't received anything. -I have called their numbers in hope of reaching an actual human instead of an AI, but guess what. Dan the virtual assistant picked up and he was no help at all. I could repeat a sentence 3 times and he wouldn't understand a thing I said, so after some time he gave up and said ""We're happy we could solve your problem!"" Next I wanted to see if it's possible to atleast return the steering rack, but no, ""Unfortunately, this product is not eligible for a refund."" I spent a total of 480 bucks on this thing, and for someone at the age of 19, I simply cannot afford this waste of money. And even if this so called ""plug"" isn't actually included in the product, then at least help me find the missing piece I need. I might not be experienced in cars and I could also be wrong about what I said in the beginning, it might just be called something else or it might just be an entirely other piece that I'm talking about. My main point is that there is literally no way for me to reach out to AUTODOC because of their awfully designed AI assistant.",ordered steering rack audi b l tdi hp week ago delivery wa fast arrived day liked yet turn part wa missing delivery metal plug instead wa delivered plastic one keep dust entering according local mechanic without right plug lock plastic one keep oil pressure would explode tried contact autodoc multiple way ai assistant app told get e mail hour day later received anything called number hope reaching actual human instead ai guess dan virtual assistant picked wa no help could repeat sentence time understand thing said time gave said happy could solve problem! next wanted see possible atleast return steering rack no unfortunately product not eligible refund spent total buck thing someone age simply cannot afford waste money even called plug actually included product least help find missing piece need might not experienced car could wrong said beginning might called something else might entirely piece talking main point literally no way reach autodoc awfully designed ai assistant,"i ordered a steering rack for my 2009 audi a4 b8 2.0l tdi (143hp) 2 weeks ago. the delivery was fast, it arrived in only a few days, which i liked. yet it turns out a part was missing in the delivery: the metal plug. instead, it was delivered with a plastic one to keep the dust from entering. according to my local mechanic, without the right plug / lock, the plastic one wouldn't keep up with the oil pressure and it would just explode. i have tried to contact autodoc in multiple ways. -the ai assistant on their app told me i'd get an e-mail in 24-48 hours, 4 days later i haven't received anything. -i have called their numbers in hope of reaching an actual human instead of an ai, but guess what. dan the virtual assistant picked up and he was no help at all. i could repeat a sentence 3 times and he wouldn't understand a thing i said, so after some time he gave up and said ""we're happy we could solve your problem!"" next i wanted to see if it's possible to atleast return the steering rack, but no, ""unfortunately, this product is not eligible for a refund."" i spent a total of 480 bucks on this thing, and for someone at the age of 19, i simply cannot afford this waste of money. and even if this so called ""plug"" isn't actually included in the product, then at least help me find the missing piece i need. i might not be experienced in cars and i could also be wrong about what i said in the beginning, it might just be called something else or it might just be an entirely other piece that i'm talking about. my main point is that there is literally no way for me to reach out to autodoc because of their awfully designed ai assistant.",318,-0.8886,True
4.0,"Edit: After my review, one member reached out and assured me to fix the issue asap. Today Dec 23, I got confirmation that refund has been processed. I wish it was not that big of a mess to start with, but really appriciate the support of Mr. An. Thank you! Biggest Scammers - Stole my Funds My return was received 5 weeks ago and I ordered replacment product and paid for both. Now its been 6 weeks I am asking for refund and they are making excuses about we did not get confirmaiton from supplier. Its not my problem if their supplier is stupid.",2025-12-23 17:29:18+00:00,DE,"Hello HALI! Thank you for sharing the outcome. We’re glad to hear that the refund has now been processed and our support was able to bring the case to a resolution. We truly regret the inconvenience and the time it took to sort this out, as this is not the experience we want for our customers. Your feedback is appreciated and will help us improve our processes going forward. Best regards, AUTODOC Team",0,autodoc,de,en,"Edit: After my review, one member reached out and assured me to fix the issue asap. Today Dec 23, I got confirmation that refund has been processed. I wish it was not that big of a mess to start with, but really appriciate the support of Mr. An. Thank you! Biggest Scammers - Stole my Funds My return was received 5 weeks ago and I ordered replacment product and paid for both. Now its been 6 weeks I am asking for refund and they are making excuses about we did not get confirmaiton from supplier. Its not my problem if their supplier is stupid.",edit review one member reached assured fix issue asap today dec got confirmation refund ha processed wish wa not big mess start really appriciate support mr thank you! biggest scammer stole fund return wa received week ago ordered replacment product paid week asking refund making excuse not get confirmaiton supplier not problem supplier stupid,"edit: after my review, one member reached out and assured me to fix the issue asap. today dec 23, i got confirmation that refund has been processed. i wish it was not that big of a mess to start with, but really appriciate the support of mr. an. thank you! biggest scammers - stole my funds my return was received 5 weeks ago and i ordered replacment product and paid for both. now its been 6 weeks i am asking for refund and they are making excuses about we did not get confirmaiton from supplier. its not my problem if their supplier is stupid.",104,0.7798,True
1.0,Have been waiting 2 weeks for an item and haven't received it. Autodoc have done nothing to help except say please be patient. Infuriating!,2025-12-19 10:01:08+00:00,GB,"Hi Nick! Order processing usually takes 1-2 business days, and delivery to the UK — 3-4 business days. Sometimes delays occur due to overloaded couriers or international logistics, but we do everything possible to speed up the process. We're glad to let you know that your issue has been resolved. If you have a minute, we would love to hear your feedback on your order - your input helps us improve for you! All the best, AUTODOC team",0,autodoc,de,en,Have been waiting 2 weeks for an item and haven't received it. Autodoc have done nothing to help except say please be patient. Infuriating!,waiting week item received autodoc done nothing help except say please patient infuriating!,have been waiting 2 weeks for an item and haven't received it. autodoc have done nothing to help except say please be patient. infuriating!,24,-0.5647,True
2.0,"Not a good experience with autodoc. Had to buy2 wishbones and 2 bushings for my Dodge. I put in the VIN number. The Aui (Arrtificial UnIntelligence) robot kept bringing up the totally wrong product for the wishbone (despite I put in the right spare part number ... checked with other websites who got it right). Then I had a hard time finding the right bushings, again it came up with bushings that did not fit my car. Finally I found some and paid. The following day I got an email with an extra charge for the shipping, as the robot could not even calculate the right shipping cost. Never again. Their website and search function and customer service is truly pathetic",2025-12-18 13:56:03+00:00,DK,"Hello Carsten Møller! We’re very sorry to hear about your frustrating experience. We understand how difficult it must have been to find the correct wishbones and bushings for your Dodge, and the issues with the website, search function, and unexpected shipping charges are certainly not the service we aim to provide. Please be assured that our Quality Control Manager will be contacting you shortly to review your case in detail and assist you further, ensuring that your concerns are addressed and any issues are resolved properly. Best regards, AUTODOC Team",0,autodoc,de,en,"Not a good experience with autodoc. Had to buy2 wishbones and 2 bushings for my Dodge. I put in the VIN number. The Aui (Arrtificial UnIntelligence) robot kept bringing up the totally wrong product for the wishbone (despite I put in the right spare part number ... checked with other websites who got it right). Then I had a hard time finding the right bushings, again it came up with bushings that did not fit my car. Finally I found some and paid. The following day I got an email with an extra charge for the shipping, as the robot could not even calculate the right shipping cost. Never again. Their website and search function and customer service is truly pathetic",not good experience autodoc buy wishbone bushing dodge put vin number aui arrtificial unintelligence robot kept bringing totally wrong product wishbone despite put right spare part number checked website got right hard time finding right bushing came bushing not fit car finally found paid following day got email extra charge shipping robot could not even calculate right shipping cost never website search function customer service truly pathetic,"not a good experience with autodoc. had to buy2 wishbones and 2 bushings for my dodge. i put in the vin number. the aui (arrtificial unintelligence) robot kept bringing up the totally wrong product for the wishbone (despite i put in the right spare part number ... checked with other websites who got it right). then i had a hard time finding the right bushings, again it came up with bushings that did not fit my car. finally i found some and paid. the following day i got an email with an extra charge for the shipping, as the robot could not even calculate the right shipping cost. never again. their website and search function and customer service is truly pathetic",121,-0.8181,True
5.0,Very easy to buy online as website is very organized and gives you a lot of options.,2025-12-18 11:24:15+00:00,BG,"Hello Joseph Fenech! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",1,autodoc,de,en,Very easy to buy online as website is very organized and gives you a lot of options.,easy buy online website organized give lot option,very easy to buy online as website is very organized and gives you a lot of options.,17,0.4927,False
